customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST109185,Female,0,Yes,No,24,No,No phone service,No,No internet service,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,99.24,4875.12,No
CUST109186,Male,0,Yes,Yes,16,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Electronic check,112.8,8304.18,No
CUST109187,Female,0,Yes,No,72,Yes,No phone service,No,No,No,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,46.64,7691.81,No
CUST109188,Male,1,Yes,Yes,65,Yes,No,DSL,Yes,No,No internet service,No,No internet service,No internet service,Two year,No,Bank transfer,116.35,6607.99,No
CUST109189,Female,0,Yes,Yes,2,Yes,No phone service,No,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,71.13,7821.14,No
CUST109190,Male,0,Yes,Yes,12,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,No,Credit card,60.09,7877.88,No
CUST109191,Female,0,Yes,No,3,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Two year,No,Credit card,37.9,846.6,No
CUST109192,Female,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Mailed check,51.91,8649.61,No
CUST109193,Female,0,Yes,Yes,41,Yes,No,No,No,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,75.97,81.59,No
CUST109194,Female,0,No,No,24,No,No,DSL,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Credit card,106.54,3406.35,No
CUST109195,Female,0,Yes,Yes,37,No,No,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer,99.46,2515.44,Yes
CUST109196,Male,0,No,No,60,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.9,3453.44,No
CUST109197,Female,0,No,Yes,6,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Credit card,119.02,1434.1,No
CUST109198,Male,0,Yes,No,45,Yes,No,DSL,No,No internet service,No internet service,No internet service,No,No,Two year,Yes,Bank transfer,20.08,8126.68,Yes
CUST109199,Female,0,No,No,4,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,66.08,2400.82,No
CUST109200,Female,0,Yes,No,36,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Bank transfer,25.16,4950.65,No
CUST109201,Female,0,Yes,No,60,Yes,No,No,Yes,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,93.26,7091.71,Yes
CUST109202,Female,0,Yes,Yes,3,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,50.64,6791.07,Yes
CUST109203,Male,1,No,No,45,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card,54.37,3058.99,No
CUST109204,Female,0,Yes,Yes,55,Yes,Yes,DSL,No,No,No internet service,No internet service,Yes,No,One year,No,Mailed check,37.58,1982.4,No
CUST109205,Male,0,Yes,No,61,Yes,Yes,DSL,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,71.61,8887.8,No
CUST109206,Male,0,Yes,Yes,29,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer,98.45,1676.96,No
CUST109207,Female,1,Yes,No,62,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No internet service,Yes,One year,Yes,Mailed check,85.88,8711.97,No
CUST109208,Female,0,Yes,No,67,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.92,845.94,No
CUST109209,Male,0,No,No,49,No,No,DSL,No internet service,No,No internet service,No,No internet service,No internet service,One year,Yes,Credit card,84.86,556.26,Yes
CUST109210,Female,0,No,Yes,66,Yes,Yes,DSL,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,59.61,3445.7,No
CUST109211,Male,0,Yes,Yes,28,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.2,2398.45,No
CUST109212,Female,0,No,No,20,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,105.06,2936.4,No
CUST109213,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer,83.82,6630.16,No
CUST109214,Female,0,No,No,41,Yes,No,No,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,104.01,6621.7,No
CUST109215,Female,0,No,Yes,13,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,63.65,2906.61,Yes
CUST109216,Male,0,Yes,No,46,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Two year,Yes,Credit card,48.3,4811.49,No
CUST109217,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,Yes,Two year,No,Bank transfer,65.62,8906.75,No
CUST109218,Female,0,No,No,26,Yes,No phone service,No,Yes,No internet service,No internet service,Yes,No,No,Two year,No,Credit card,115.22,8146.76,No
CUST109219,Female,0,No,No,24,Yes,Yes,No,No,No,No internet service,No,Yes,No internet service,One year,Yes,Mailed check,105.21,7295.12,No
CUST109220,Male,0,Yes,No,42,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No internet service,No,Two year,Yes,Electronic check,28.62,7842.41,No
CUST109221,Female,0,No,Yes,20,Yes,Yes,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,No,Electronic check,70.42,6297.57,No
CUST109222,Male,0,No,Yes,6,Yes,No,No,No,Yes,No,No internet service,No internet service,Yes,Two year,No,Mailed check,74.24,6378.15,No
CUST109223,Female,0,No,No,58,No,Yes,DSL,No,No internet service,No internet service,No,No internet service,No,One year,No,Mailed check,39.36,455.19,Yes
CUST109224,Female,1,No,No,53,Yes,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,62.66,3331.41,No
CUST109225,Male,1,No,No,54,No,No,No,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer,50.32,6549.71,No
CUST109226,Male,0,No,Yes,29,Yes,No,DSL,No internet service,Yes,No,Yes,No internet service,No,One year,Yes,Mailed check,86.01,2703.26,No
CUST109227,Female,0,No,Yes,57,Yes,No phone service,No,Yes,No,No internet service,No internet service,No,Yes,Two year,No,Electronic check,53.81,2734.21,Yes
CUST109228,Male,0,No,Yes,1,Yes,No phone service,No,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,73.4,6104.6,No
CUST109229,Female,0,Yes,No,13,Yes,No phone service,DSL,No,No internet service,No internet service,No internet service,Yes,No,Two year,No,Electronic check,53.13,338.57,No
CUST109230,Male,0,Yes,Yes,48,Yes,Yes,No,No,No internet service,No internet service,Yes,Yes,Yes,Two year,Yes,Mailed check,41.94,4804.75,Yes
CUST109231,Female,0,No,No,12,No,No,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,No,Credit card,99.09,844.88,No
CUST109232,Male,0,No,Yes,62,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No,Yes,One year,No,Electronic check,88.19,8723.47,No
CUST109233,Female,0,Yes,Yes,1,Yes,No,DSL,No,No internet service,No internet service,No,Yes,No,Two year,Yes,Mailed check,104.37,7403.02,Yes
CUST109234,Male,0,No,No,45,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,114.05,8219.56,No
CUST109235,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No,One year,No,Mailed check,20.54,6585.57,No
CUST109236,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,63.81,164.57,Yes
CUST109237,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,91.09,5019.37,No
CUST109238,Female,0,No,Yes,12,Yes,No phone service,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,104.28,97.79,No
CUST109239,Female,0,Yes,Yes,53,Yes,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer,71.21,3989.45,No
CUST109240,Male,0,No,No,23,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,One year,Yes,Credit card,94.13,1009.53,No
CUST109241,Male,1,Yes,Yes,33,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Month-to-month,No,Credit card,36.87,1828.93,No
CUST109242,Female,0,No,No,68,Yes,No,DSL,Yes,No internet service,No,Yes,No internet service,No,One year,No,Credit card,60.82,5678.67,Yes
CUST109243,Male,0,No,Yes,22,No,No phone service,DSL,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,31.69,4991.82,No
CUST109244,Female,0,Yes,Yes,72,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,48.69,5289.25,No
CUST109245,Female,0,No,No,15,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Electronic check,65.39,2251.52,Yes
CUST109246,Male,0,Yes,No,63,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,55.87,319.78,Yes
CUST109247,Male,0,No,Yes,17,Yes,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Bank transfer,31.48,8335.13,No
CUST109248,Male,0,No,Yes,44,No,No,No,Yes,Yes,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer,77.06,3396.69,Yes
CUST109249,Male,0,No,Yes,44,No,No,No,No,Yes,Yes,No internet service,No internet service,No,Two year,Yes,Credit card,59.73,2058.89,No
CUST109250,Male,0,Yes,No,51,No,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,109.33,255.9,No
CUST109251,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No internet service,No,No internet service,No internet service,No,No,Two year,Yes,Credit card,62.17,7861.08,No
CUST109252,Female,1,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,Yes,Electronic check,60.87,8447.41,No
CUST109253,Female,0,Yes,No,27,Yes,No,DSL,Yes,No internet service,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,30.15,4642.67,No
CUST109254,Male,0,No,No,58,Yes,No phone service,No,No internet service,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,75.27,3540.84,No
CUST109255,Male,0,No,Yes,29,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,69.02,4719.3,No
CUST109256,Female,0,Yes,Yes,35,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.29,3026.9,Yes
CUST109257,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,Yes,One year,Yes,Electronic check,108.32,8408.32,Yes
CUST109258,Male,0,Yes,Yes,8,Yes,No,DSL,Yes,No,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card,102.62,704.11,No
CUST109259,Female,0,Yes,No,16,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,60.88,4518.92,Yes
CUST109260,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Yes,One year,No,Electronic check,106.45,7279.47,No
CUST109261,Female,0,Yes,No,57,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,103.06,8449.36,No
CUST109262,Female,0,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,41.01,5199.11,No
CUST109263,Male,0,Yes,No,38,Yes,Yes,DSL,No,No,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,66.13,7889.06,Yes
CUST109264,Male,1,No,Yes,22,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No,No,Two year,Yes,Mailed check,26.05,3047.91,No
CUST109265,Female,0,Yes,Yes,61,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,96.86,8772.83,No
CUST109266,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,Yes,No internet service,Two year,No,Credit card,59.0,151.04,No
CUST109267,Male,0,No,No,1,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,No internet service,Two year,No,Bank transfer,101.62,8039.37,No
CUST109268,Female,0,No,No,47,No,Yes,No,No,Yes,No,No internet service,Yes,No internet service,Two year,Yes,Credit card,52.93,8805.77,Yes
CUST109269,Male,0,No,Yes,30,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,No,Mailed check,92.66,4473.48,Yes
CUST109270,Female,0,Yes,No,18,Yes,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Two year,No,Electronic check,63.39,4210.73,Yes
CUST109271,Male,0,Yes,Yes,10,Yes,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Two year,No,Credit card,116.44,4696.13,Yes
CUST109272,Male,0,Yes,Yes,21,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,No,One year,No,Credit card,65.96,270.16,No
CUST109273,Female,0,Yes,No,63,Yes,Yes,No,No,No internet service,Yes,No,No,No,Two year,Yes,Mailed check,92.22,122.11,Yes
CUST109274,Male,1,Yes,Yes,62,Yes,No,No,Yes,No,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,114.58,8176.92,No
CUST109275,Male,0,Yes,Yes,22,Yes,No,No,No,No internet service,Yes,No,Yes,No internet service,One year,No,Credit card,43.51,2913.89,Yes
CUST109276,Male,0,No,Yes,54,Yes,Yes,No,Yes,Yes,No,No,Yes,No internet service,Month-to-month,No,Bank transfer,51.49,806.25,Yes
CUST109277,Female,0,No,No,0,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,50.45,3373.95,No
CUST109278,Female,1,Yes,No,48,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,One year,Yes,Credit card,56.11,8022.95,No
CUST109279,Male,0,Yes,Yes,25,Yes,No,No,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Mailed check,52.84,8653.43,No
CUST109280,Female,0,No,Yes,60,Yes,No,DSL,Yes,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Credit card,91.92,3559.64,No
CUST109281,Female,0,No,No,60,Yes,Yes,No,No,Yes,No internet service,No,No,Yes,One year,Yes,Bank transfer,115.91,6539.2,No
CUST109282,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No internet service,No internet service,No,Yes,No,Month-to-month,No,Bank transfer,66.47,960.41,No
CUST109283,Female,0,No,Yes,24,No,No phone service,No,No internet service,No internet service,No,No,No,No internet service,Two year,Yes,Bank transfer,85.43,7003.47,No
CUST109284,Female,0,No,Yes,42,No,No,No,No,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Bank transfer,102.26,501.03,No
CUST109285,Male,1,Yes,Yes,63,Yes,No,No,No internet service,Yes,Yes,No,No internet service,No,Two year,Yes,Electronic check,97.58,5961.59,No
CUST109286,Female,0,Yes,Yes,70,No,Yes,DSL,No internet service,No,Yes,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,87.77,1384.59,Yes
CUST109287,Female,0,No,Yes,10,No,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,88.56,1840.55,Yes
CUST109288,Female,0,No,Yes,11,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No,Month-to-month,No,Mailed check,61.1,6813.24,No
CUST109289,Male,0,No,No,7,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,56.43,5397.98,No
CUST109290,Male,0,No,No,26,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,55.59,3371.13,No
CUST109291,Male,0,Yes,No,17,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Mailed check,77.17,1098.28,No
CUST109292,Male,0,No,No,9,Yes,No phone service,Fiber optic,No internet service,No,No,No internet service,No,No,One year,No,Mailed check,71.56,1402.25,No
CUST109293,Female,0,No,No,67,Yes,No phone service,No,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,52.16,6246.7,Yes
CUST109294,Male,0,No,Yes,17,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No internet service,Yes,Two year,No,Mailed check,36.46,363.33,No
CUST109295,Female,0,No,No,32,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,Yes,Bank transfer,41.11,7214.01,No
CUST109296,Female,0,Yes,No,50,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,94.22,5776.72,No
CUST109297,Female,0,Yes,Yes,54,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card,22.3,914.13,Yes
CUST109298,Male,0,Yes,No,34,Yes,No,Fiber optic,No internet service,No internet service,Yes,Yes,No internet service,No,Two year,No,Bank transfer,31.97,4901.36,No
CUST109299,Male,0,Yes,No,70,Yes,No,No,No,No,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,95.06,7889.34,No
CUST109300,Female,0,No,No,54,Yes,No,No,No,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,97.76,7910.69,No
CUST109301,Male,0,No,No,40,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,60.11,8450.94,No
CUST109302,Male,0,Yes,Yes,52,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Credit card,20.08,7755.37,No
CUST109303,Female,0,No,Yes,5,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Credit card,82.66,5292.82,No
CUST109304,Male,1,Yes,Yes,52,Yes,No phone service,No,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,113.23,5445.33,No
CUST109305,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,23.8,5301.36,No
CUST109306,Female,0,No,Yes,47,No,No,DSL,No internet service,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,22.18,4073.05,No
CUST109307,Female,0,No,Yes,70,Yes,No,DSL,No,No,No internet service,No,Yes,Yes,One year,No,Credit card,57.63,1907.82,No
CUST109308,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,64.6,5283.81,Yes
CUST109309,Male,0,Yes,No,69,Yes,Yes,No,Yes,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer,71.0,4050.24,No
CUST109310,Male,1,No,No,13,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,No,Two year,Yes,Credit card,81.88,1066.58,No
CUST109311,Female,0,No,Yes,60,Yes,No phone service,No,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,37.95,201.27,Yes
CUST109312,Female,0,Yes,No,57,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,Two year,No,Credit card,39.99,1736.54,No
